OBJECTID,ROAD_ID,ROAD_NAME,SHAPE__LENGTH,NS_SPEED_LIMIT
7718,50776,BAIRD STREET,432.426418232455,50.0
7719,50777,BAIRDS ROAD,1784.30912715345,50.0
7720,50777,BAIRDS ROAD,352.347542366217,50.0
7721,50777,BAIRDS ROAD,428.186547581939,45.0
7722,50777,BAIRDS ROAD,907.916597461343,50.0
7723,50777,BAIRDS ROAD,565.70088361671,30.0
7724,50778,BAKERFIELD PLACE,184.138753473589,50.0
7725,50779,BALFOUR ROAD,112.867085573479,50.0
7726,50780,BALLANCE AVENUE,344.649995824733,50.0
7727,50781,BALLATER PLACE,260.085455208549,50.0
7728,54701,BALLATER PLACE,104.246068492348,50.0
7729,50782,BALLOCH STREET,296.792796324546,50.0
7730,50783,BALMORE PLACE,123.00369527082,50.0
7731,50784,BALNOON PLACE,79.0460103614437,30.0
7732,50785,BALWYN PLACE,108.665646770342,30.0
7733,50786,BANBURY PLACE,124.260347708099,30.0
7734,50787,BANKS ROAD,199.215380389638,50.0
7735,50788,BANKSIA PLACE,127.585246211654,50.0
7736,50789,BANYAN DRIVE,414.812396758096,50.0
7737,50790,BARCROFT PLACE,66.0329714100573,30.0
7738,50792,BARINGA PLACE,177.030099827162,50.0
7739,50794,BARNARD PLACE,129.963023704405,30.0
7740,50795,BARNEYS FARM ROAD,27.1571539377898,45.0
7741,50795,BARNEYS FARM ROAD,456.67065113119,50.0
7742,50797,BARRIE AVENUE,130.634205047589,50.0
7743,50798,BARROWCLIFFE PLACE,256.331511462268,50.0
7744,50799,BASILTON CL,117.925956748118,50.0
7745,50800,BAVERSTOCK ROAD,206.326396832603,50.0
7746,50800,BAVERSTOCK ROAD,319.564644206973,45.0
7747,50800,BAVERSTOCK ROAD,969.263760796376,50.0
7748,50801,BAYS ROAD,1195.58770475101,50.0
7749,50802,BEACH ROAD,120.68876992599,30.0
7750,50803,BEACH ROAD,977.671043799827,50.0
7751,50804,BEACH ROAD,310.787101958411,50.0
7752,50805,BEACHLANDS ROAD,262.524799639967,50.0
7753,50805,BEACHLANDS ROAD,1746.90991288859,50.0
7754,50806,BEACONVIEW RISE,249.750016152435,50.0
7755,50807,BEATTY AVENUE,294.724623618144,50.0
7756,50808,BEAUFORT PLACE,283.34403554984,50.0
7757,50809,BEAUMONTS WAY,638.736821793809,50.0
7758,50811,BECKER DRIVE,552.019263779076,30.0
7759,50812,BEDE PLACE,119.657326493543,50.0
7760,50813,BEDLINGTON AVENUE,344.844517938845,30.0
7761,50814,BEDLOW PLACE,88.8490098940233,30.0
7762,50815,BEECHDALE CRESCENT,954.192356117656,50.0
7763,50816,BEESTON CRESCENT,545.455950264506,30.0
7764,50817,BEGONIA PLACE,98.7736274022182,50.0
7765,50818,BEIHLERS ROAD,207.777205839465,30.0
7766,50819,BELDON PLACE,106.015157673517,50.0
7767,50821,BELLARD PLACE,92.7345669203563,50.0
7768,50822,BELLS ROAD,723.939638433484,50.0
7769,54709,BELLS ROAD,336.676418623253,50.0
7770,54379,BELLVILLE DRIVE,120.889250488223,50.0
7771,50823,BELLVILLE DRIVE,375.475209002301,30.0
7772,50824,BELMERE RISE,224.338961617381,50.0
7773,50825,BEMROSE PLACE,80.0692490862226,50.0
7774,50826,BEN LOMOND CRESCENT,1029.01379943373,50.0
7775,50827,BEN LORA PLACE,186.715226520769,50.0
7776,50828,BEN NEVIS PLACE,220.254539107635,50.0
7777,50829,BENDALE PLACE,96.0389608337004,50.0
7778,50830,BENMORE PLACE,67.5817424167281,30.0
7779,50831,BENNETT ROAD,93.8700180457637,50.0
7780,50832,BENTLEY ROAD,185.066553740217,50.0
7781,50833,BENTON PLACE,185.694020367616,30.0
7782,50834,BENYGLOE PLACE,217.200506590172,50.0
7783,50835,BERKELEY ROAD,237.634343197268,50.0
7784,50836,BERNARD STREET,130.698975070428,50.0
7785,50837,BERNIE EDWARDS PLACE,193.860638811253,50.0
7786,50838,BERNINA PLACE,281.159325747843,30.0
7787,50839,BERRETT PLACE,90.7842347286612,30.0
7788,50840,BERT WILSON PLACE,320.671552744656,50.0
7789,50841,BERTRAM ROAD,247.927972640129,50.0
7790,50842,BERYL PLACE,309.435269631466,50.0
7791,50843,BETTINA PLACE,136.873022609101,30.0
7792,50844,BETULA PLACE,87.1478624017345,50.0
7793,50845,BILL PHILLIP PLACE,194.431060493159,30.0
7794,50846,BILLABONG PLACE,159.296334009919,50.0
7795,50847,BILLINGTON AVENUE,200.684965877657,50.0
7796,50848,BINDA PLACE,115.028512127354,50.0
7797,50849,BINGARA PLACE,138.828019038448,30.0
7798,50850,BIRCH PLACE,136.13225439087,30.0
7799,50851,BIRDWOOD AVENUE,601.051020212433,50.0
7800,50852,BIRMAN CLOSE,90.8579766577856,50.0
7801,54681,BIRMAN CLOSE,197.475940479001,50.0
7802,50853,BIRMINGHAM ROAD,490.444553929872,50.0
7803,50854,BISLEY STREET,76.4572608687981,50.0
7804,50855,BLACKBURN ROAD,374.688016225392,50.0
7805,50856,BLACKGATE PLACE,104.018098493122,30.0
7806,50857,BLAIR PLACE,120.206620018992,50.0
7807,50858,BLAKE ROAD,43.9073315188385,45.0
7808,50858,BLAKE ROAD,691.509346866486,50.0
7809,54585,BLAKE ROAD,69.7558063050819,50.0
7810,50859,BLAMPIED ROAD,590.207975368192,30.0
7811,50860,BLANCHE WAY,370.649849720283,50.0
7812,50861,BLAND PLACE,180.482717237616,50.0
7813,50862,BLANES ROAD,397.172141030953,30.0
7814,50863,BLEAKHOUSE ROAD,2129.74769955805,50.0
7815,50864,BLEDISLOE STREET,254.101940013622,50.0
7816,50865,BLEDISLOE STREET,170.362991398516,50.0
7817,50866,BLOSSOM LANE,201.15909332583,30.0
7818,50867,BLUE GUM RISE,190.751961037431,50.0
7819,50868,BLUEWATER PLACE,377.31185206159,50.0
7820,50869,BLYTON LANE,180.307051935982,50.0
7821,50870,BOB CHARLES DRIVE,798.535876029154,50.0
7822,50871,BODMIN PLACE,81.6327063942615,30.0
7823,50872,BOLDERWOOD PLACE,587.512975126779,50.0
7824,50873,BOLINA CRESCENT,109.608794630861,30.0
7825,50874,BOLTON PLACE,123.948652644837,30.0
7826,50875,BOND STREET,206.014046523055,30.0
7827,50876,BOOKER PLACE,176.793606033138,30.0
7828,50877,BOON STREET,177.54708593377,50.0
7829,50878,BOORALEE AVENUE,280.715342567586,50.0
7830,50879,BORROWDACE AVENUE,417.992919124656,50.0
7831,50880,BOSTOCK PLACE,120.578956158358,50.0
7832,50881,BOTANY ROAD,1431.78663305867,60.0
7833,50881,BOTANY ROAD,133.740616888258,50.0
7834,50881,BOTANY ROAD,390.929351308527,45.0
7835,50881,BOTANY ROAD,1519.98436169025,50.0
7836,54708,BOTANY ROAD,70.0641954202129,60.0
7837,50882,BOUNDARY ROAD,1103.25502418228,50.0
7838,50883,BOWATER PLACE,695.273536809512,50.0
7839,50884,BOWEN STREET,98.5280096634022,30.0
7840,50885,BOYD AVENUE,387.799464188092,30.0
7841,50886,BOYS PLACE,145.681940367896,50.0
7842,50887,BRADBURY ROAD,1660.61454359096,50.0
7843,50888,BRAMLEY DRIVE,1189.01100475008,50.0
7844,50890,BRAVA PLACE,108.768125449288,30.0
7845,50891,BRENT PLACE,126.925546516391,30.0
7846,50892,BRENTFORD PLACE,280.840994834893,30.0
7847,50893,BRETT AVENUE,230.804008812874,50.0
7848,50895,BELTANY DRIVE,348.131604870317,50.0
7849,50896,BRIDGE STREET,181.542010293774,50.0
7850,50897,BRIGADE ROAD,394.285977344908,50.0
7851,50898,BRITANNIA PLACE,278.009187884012,50.0
7852,50899,BROADVIEW PLACE,93.8980708993483,50.0
7853,50901,BROMAN PLACE,109.920020533453,50.0
7854,50902,BROOKBY ROAD,3592.65566229017,80.0
7855,50902,BROOKBY ROAD,210.52892218732,60.0
7856,50902,BROOKBY ROAD,439.55328497922,45.0
7857,50902,BROOKBY ROAD,101.902325639366,60.0
7858,50902,BROOKBY ROAD,1301.85110813867,80.0
7859,50903,BROOKLYN AVENUE,124.736411138941,50.0
7860,50904,BROOKS WAY,80.4346776711169,50.0
7861,50905,BROOMFIELDS ROAD,3221.14970073818,60.0
7862,50906,BROUDER PLACE,117.556025962637,50.0
7863,50907,BROUGH ROAD,154.135988089794,50.0
7864,50908,BROWNHILL ROAD,1773.48239282195,60.0
7865,54448,BROWNHILL ROAD,743.570343923556,60.0
7866,50909,BROWNING STREET,197.414669316629,30.0
7867,50911,BROWNS LANE,289.698597060877,50.0
7868,50912,BROWNS ROAD,560.28070878241,50.0
7869,50912,BROWNS ROAD,647.329674027184,45.0
7870,50912,BROWNS ROAD,1528.75034083823,50.0
7871,50913,BRUCE PLACE,141.079002686164,50.0
7872,50914,BUCKINGHAM CRESCENT,485.329871534952,50.0
7873,50915,BUCKLAND ROAD,1840.87584904089,50.0
7874,50915,BUCKLAND ROAD,787.228952287688,45.0
7875,50915,BUCKLAND ROAD,233.020857584386,50.0
7876,50916,BUCKLANDS BEACH ROAD,1528.21829832562,50.0
7877,50916,BUCKLANDS BEACH ROAD,517.442764226834,45.0
7878,50916,BUCKLANDS BEACH ROAD,1624.30682169942,50.0
7879,52933,BUCKLANDS BEACH ROAD,105.942918831217,50.0
7880,50917,BULLER CRESCENT,501.881305781396,30.0
7881,50918,BUNDENA PLACE,158.587846463019,30.0
7882,50919,BUNGALORE PLACE,113.676946827834,50.0
7883,50920,BURBANK AVENUE,754.12006029407,30.0
7884,50921,BURBRIDGE ROAD,161.519024144256,50.0
7885,50922,BURFORD PLACE,189.150338112811,50.0
7886,50923,BURLINGTON PLACE,115.730712125415,30.0
7887,50924,BURNDALE TERRACE,339.943641468975,30.0
7888,50925,BURRELL AVENUE,145.151272605646,50.0
7889,50926,CAHIR PLACE,81.6775932132126,50.0
7890,50927,BURUNDI AVENUE,1073.46738791134,50.0
7891,50928,BUTLER AVENUE,157.986006068236,50.0
7892,50929,BUTLEY DRIVE,781.076421117739,50.0
7893,50930,CARRICKDAWSON DRIVE,914.385092310572,50.0
7894,50931,CADE PLACE,88.7579674320544,50.0
7895,50932,CAIRNGORM PLACE,274.039510645727,50.0
7896,50933,CAITHNESS PLACE,387.567958823545,50.0
7897,50934,CALDWELLS ROAD,359.93484426018,50.0
7898,50935,CALEY COURT,58.9279925105558,50.0
7899,50936,CALLENDER PLACE,227.181102022781,50.0
7900,50937,CALLUNA CRESCENT,801.247166141924,50.0
7901,50938,CALTHORP CLOSE,772.176481507471,30.0
7902,50939,CALVERT AVENUE,324.793036659609,50.0
7903,50940,CAMBOURNE ROAD,190.719949403182,50.0
7904,50942,CAMBRIC PLACE,117.028318555737,50.0
7905,50943,CAMBRIDGE ROAD,268.789016178227,50.0
7906,50944,CAMBRIDGE TERRACE,801.18434133521,50.0
7907,50945,CAMDEN PLACE,169.595558759215,50.0
7908,50946,CAMEO COURT ROAD,233.666971564617,50.0
7909,50947,CAMIRA PLACE,79.3180393603584,50.0
7910,50948,CAMPANA ROAD,391.575025947465,100.0
7911,50949,CAMPBELL ROAD,603.198232746021,50.0
7912,50950,CAMWELL CLOSE,118.713549703897,50.0
7913,50951,CASTLEBANE DRIVE,1374.61372331088,50.0
7914,50952,CANNING CRESCENT,605.013188416449,50.0
7915,50953,CANON PLACE,144.639982356177,50.0
7916,50954,CANTUA CLOSE,93.773247652101,50.0
7917,50955,CAPE ROAD,556.935329961056,30.0
7918,50956,CAPELLA PLACE,94.5570513820025,50.0
7919,50957,CAPSTICK ROAD,476.288961134965,30.0
7920,50958,CARAVELLE CLOSE,725.918933756192,50.0
7921,50959,CARBERY PLACE,174.064820061129,30.0
7922,50960,CARDIFF ROAD,950.590410079371,50.0
7923,50961,CARDRONA PLACE,229.069948933683,50.0
7924,50962,CAREY PLACE,238.558001959772,30.0
7925,50963,CARINGBAH DRIVE,337.794976161899,50.0
7926,50964,CARLIE STREET,43.4222965846889,45.0
7927,50964,CARLIE STREET,160.606726311436,50.0
7928,50965,CARLTON CRESCENT,787.349084819413,50.0
7929,50966,CARMEL AVENUE,99.7937771475181,50.0
7930,50967,CARNAC PLACE,75.7291902853081,30.0
7931,50968,CARNOUSTIE DRIVE,1835.58634608081,50.0
7932,50969,CAROLE CRESCENT,369.654290317173,50.0
7933,50970,CAROLYN STREET,143.836933434503,50.0
7934,50971,CARPENTER ROAD,425.928951321718,50.0
7935,50972,CARRIAGE CLOSE,94.8395854394335,50.0
7936,50973,CARRUTH ROAD,641.580862154728,50.0
7937,50973,CARRUTH ROAD,403.523567676045,45.0
7938,50974,CARTER PLACE,177.103009899398,30.0
7939,54326,CARTER PLACE,85.8895774017287,50.0
7940,50975,CARVER PLACE,114.542530412586,50.0
7941,50976,CASCADES ROAD,1488.54989095423,50.0
7942,50976,CASCADES ROAD,927.534920815138,60.0
7943,50977,CASERTA PLACE,213.855254785405,50.0
7944,50978,CASPAR ROAD,752.365134748505,50.0
7945,50979,CASTLETON DRIVE,649.603852781955,30.0
7946,50980,CASUARINA ROAD,797.051149638837,50.0
7947,50981,CATKIN CRESCENT,431.931433128038,50.0
7948,54508,CATKIN CRESCENT,72.3266910728411,50.0
7949,50983,CELADON PLACE,185.223576993769,50.0
7950,50984,CELIA PLACE,111.922822237543,30.0
7951,50985,CELMISIA PLACE,117.095992877119,30.0
7952,50986,CENTRAL AVENUE,604.386003248507,50.0
7953,50988,CESSNA PLACE,155.804707909598,50.0
7954,50989,CHADWICK CRESCENT,361.907163413428,30.0
7955,54598,CHADWICK CRESCENT,48.7969795281518,50.0
7956,50990,CHALFONT STREET,452.626983702212,30.0
7957,50991,CHALLINOR STREET,260.880246117847,30.0
7958,50992,CHAMADE PLACE,109.888747945802,50.0
7959,50993,CHANNING CRESCENT,406.166756872965,50.0
7960,50994,CHANTELLE PLACE,314.798057083409,50.0
7962,54452,CHAPEL ROAD,222.406651495117,60.0
7963,53307,CHAPEL ROAD,157.578763900097,50.0
7964,53308,CHAPEL ROAD,236.338637056378,60.0
7965,53309,CHAPEL ROAD,93.7793491163714,60.0
7966,53310,CHAPEL ROAD,177.269445261502,60.0
7967,53311,CHAPEL ROAD,167.606650060834,60.0
7968,53420,CHAPEL ROAD,151.627281362405,60.0
7969,53426,CHAPEL ROAD,293.1944132563,60.0
7970,53487,CHAPEL ROAD,234.381725714394,60.0
7971,50996,CHAPLIN STREET,116.347290864263,30.0
7972,50997,CHARISMA PLACE,88.1567331037554,50.0
7973,50998,CHARLES DICKENS DRIVE,447.301911458156,50.0
7974,50999,CHARLES PREVOST DRIVE,1696.82157389365,50.0
7975,51000,CHARLES STREET,406.930465394056,50.0
7976,51001,CHARNTAY AVENUE,874.011790060483,50.0
7977,51002,CHATSWORTH CRESCENT,548.272243344469,50.0
7978,51003,CHEAM PLACE,126.456799966608,50.0
7979,51004,CHELBURN CRESCENT,657.024090054774,30.0
7980,54571,CHELBURN CRESCENT,77.8065467794783,50.0
7981,51005,CHERITON ROAD,642.481152816863,30.0
7982,51006,CHERRIE ROAD,394.683625606237,50.0
7983,51007,CHERRY ROAD,482.657024413051,50.0
7984,51008,CHESHAM LANE,543.185299692589,60.0
7985,51009,CHESLEY PLACE,185.316463817362,50.0
7986,51010,CHESTNUT ROAD,423.413613782734,50.0
7987,51011,CHEVIOT STREET,396.93196579603,30.0
7988,51012,CHEVIS PLACE,195.433008921439,50.0
7989,51013,CHIANIA PLACE,126.567004020122,50.0
7990,51014,CHILTON PLACE,143.894041679262,30.0
7991,51015,CHINE PLACE,117.174012570837,30.0
7992,51016,CHINGFORD CLOSE,782.403159497823,50.0
7993,51017,CHIP GR,145.429957806984,50.0
7994,51018,CHIPPING DALE,186.905937345922,30.0
7995,51019,CHISBURY TERRACE,270.361380267282,50.0
7996,51020,CHISHOLM PLACE,85.919772054031,30.0
7997,54565,CHISHOLM PLACE,84.77466876879,50.0
7998,51021,CHRISTMAS ROAD,680.225962309077,30.0
7999,51022,CHURCH ROAD,700.269195668915,50.0
8000,51023,CHURCHILL AVENUE,637.532191357786,30.0
8001,51024,CHURCHILL ROAD,783.305476572899,50.0
8002,51025,CINDY PLACE,57.3890320530517,50.0
8003,51026,CITATION WAY,107.731812285565,50.0
8004,51027,CIVIL PLACE,83.7999650366337,30.0
8005,51028,CLARESHOLM PLACE,212.79029204077,30.0
8006,51029,CLARK STREET,370.948020782946,50.0
8007,51030,CLARKSON CRESCENT,345.947993517239,30.0
8008,51031,CLAUDE AVENUE,283.830226214497,50.0
8009,51032,CLAUDE ROAD,576.916034521103,50.0
8010,51033,CLAYMORE STREET,478.976246064585,30.0
8011,51034,CLAYTON AVENUE,912.809008538468,50.0
8012,54467,CLAYTON AVENUE,106.929047086366,50.0
8013,51035,CLAYTON ROAD,354.790278701838,50.0
8014,51036,CLEARY TERRACE,78.7150175262898,50.0
8015,51037,CLEEK ROAD,431.355666734867,30.0
8016,51038,CLENDON AVENUE,554.143070663527,50.0
8017,51039,CLENDON PLACE,190.511281980673,30.0
8018,51040,EVELINA LANE,125.251517060624,50.0
8019,51041,CLEVEDON-KAWAKAWA ROAD,606.765537305918,50.0
8020,51041,CLEVEDON-KAWAKAWA ROAD,701.671462365998,60.0
8021,51041,CLEVEDON-KAWAKAWA ROAD,470.594329076554,50.0
8022,51041,CLEVEDON-KAWAKAWA ROAD,192.914653981629,50.0
8024,51041,CLEVEDON-KAWAKAWA ROAD,1149.18956261295,50.0
8025,51042,CLEVEDON-TAKANINI ROAD,4555.03414252781,80.0
8026,51043,CLIFTON ROAD,1294.63976549189,80.0
8027,51043,CLIFTON ROAD,3609.55091537411,60.0
8028,94993,CLIFTON ROAD,413.787522906229,50.0
8029,51044,CLIPPER PLACE,240.588302871354,30.0
8030,51045,CLIST CRESCENT,230.343233256286,50.0
8031,51046,CLOVELLY ROAD,1778.1062603152,50.0
8032,51047,CLUNIE PLACE,97.8287373073701,50.0
8033,51048,CLUTHA CRESCENT,281.301894709769,50.0
8034,51049,CLYDE ROAD,297.255623132917,50.0
8035,51050,CLYDESDALE AVENUE,838.964229175878,50.0
8036,51051,CLYRO PLACE,92.0339867446703,30.0
8037,51052,CLYSIDE AVENUE,363.424512880555,50.0
8038,51053,COATES ROAD,253.776440960764,50.0
8039,51054,COATES ROAD,248.440643830795,50.0
8040,51055,COBANA PLACE,69.3333257617495,50.0
8041,51056,COBHAM CRESCENT,871.034763420513,50.0
8042,51056,COBHAM CRESCENT,48.737573889413,45.0
8043,51057,COCKLE BAY ROAD,822.451314011976,50.0
8044,52932,COCKLE BAY ROAD,171.157977348846,50.0
8045,51058,COLES PLACE,143.069072938391,30.0
8046,51059,COLIN STREET,116.691576173795,50.0
8047,51060,COLLEEN COURT,60.5505847573234,50.0
8048,51061,COLLEEN NORMA PLACE,64.2448586743471,50.0
8049,51062,COLLETT ROAD,376.023118552253,50.0
8050,51063,COLLIE STREET,501.2189691883,50.0
8051,51064,COLMAR ROAD,367.245780652064,50.0
8052,51066,COLUM PLACE,210.114424994716,50.0
8053,51067,COMET CRESCENT,406.594839591486,50.0
8054,51068,CONEY LANE,237.738548734531,50.0
8055,51070,CONSTANCE PLACE,97.9800602760035,50.0
8056,51071,CONVAIR CRESCENT,609.07556093458,50.0
8057,51072,COOK STREET,1307.7486159906,50.0
8058,51073,COOMBE AVENUE,256.322099751557,50.0
8059,54415,COOMBE AVENUE,68.120921068874,50.0
8060,51074,COOPER CRESCENT,524.51305039009,30.0
8061,51075,COPPERFIELD TERRACE,247.491436277578,50.0
8062,51076,COPTIC PLACE,130.438542788321,50.0
8063,51077,COQUILLE PLACE,101.738005681328,50.0
8064,51079,CORIN AVENUE,181.957004958625,50.0
8065,51080,CORNELIAN CRESCENT,15.9941204596942,45.0
8066,51080,CORNELIAN CRESCENT,477.61878657316,50.0
8067,51081,CORNWALL ROAD,770.193265896729,50.0
8068,51082,CORNWALL ROAD,166.120104758946,30.0
8069,51083,COROKIA PLACE,125.741116254551,50.0
8070,51084,CORONATION ROAD,1029.78883688898,50.0
8071,51085,CORONATION ROAD,358.212167161435,50.0
8072,51085,CORONATION ROAD,255.583037897517,45.0
8073,51085,CORONATION ROAD,152.60998647067,50.0
8074,51085,CORONATION ROAD,208.524630151404,50.0
8075,51085,CORONATION ROAD,473.108573068837,50.0
8076,51085,CORONATION ROAD,344.975330399842,50.0
8077,51086,CORREA COURT,69.8082105407594,50.0
8078,51087,CORRIEDALE PLACE,214.27493135855,50.0
8079,51088,CORSAIR CRESCENT,329.867072145577,50.0
8080,51089,CORTINA PLACE,150.207001914196,50.0
8081,51090,COSMO PLACE,144.031863014555,30.0
8082,51091,COSTAR PLACE,173.109373524792,50.0
8083,51092,COSY PLACE,138.356012213698,50.0
8084,51093,COTTINGHAM CRESCENT,607.993337378491,50.0
8085,51094,COTTONWOOD PLACE,164.174063518264,50.0
8086,51095,COTTRELL PLACE,243.260507118505,30.0
8087,51096,COTY PLACE,105.118983063217,50.0
8088,51097,COUBRAY PLACE,128.795939934617,50.0
8089,51099,COURANT PLACE,225.127006359632,50.0
8090,51100,COURT TOWN CLOSE,606.036116158227,30.0
8091,54615,COURT TOWN CLOSE,79.8739629021804,50.0
8092,51101,COURTENAY CRESCENT,352.969350691424,30.0
8093,51102,COVINA PLACE,87.5436630455864,50.0
8094,54697,COVINA PLACE,45.225013317381,50.0
8095,51103,COXHEAD ROAD,1176.6942451442,40.0
8096,51104,CRAIG PLACE,90.4121049791916,50.0
8097,51105,CRAIG ROAD,673.904873195932,50.0
8098,51106,CRAIL COURT,217.539121973601,50.0
8099,51107,CRAMOND DRIVE,395.783078835987,30.0
8100,51108,CRAMPTON PLACE,148.248727450783,30.0
8101,51109,CRANBERRY PLACE,228.643924471039,50.0
8102,51110,CRANMERE CRESCENT,572.576630719602,50.0
8103,51111,CRAWFORD AVENUE,863.753047842573,50.0
8104,52801,CRAWFORD AVENUE,249.502181616327,50.0
8105,51112,CREAMERY ROAD,427.664971287184,60.0
8106,51114,CRESCENT HILLS COURT,83.0502480433143,50.0
8107,54477,CRESCENT HILLS COURT,238.609948202944,50.0
8108,51115,CRISPIAN PLACE,101.120289581463,30.0
8109,51116,CROMDALE AVENUE,520.16796419652,50.0
8110,54702,CROMDALE AVENUE,52.9975566958284,50.0
8111,51117,CROMER PLACE,102.203384309902,50.0
8112,51118,CROOKS ROAD,849.471253628965,50.0
8113,51119,CROWN CRESCENT,354.985942050463,30.0
8114,51120,CRYERS ROAD,1698.34318104317,50.0
8115,51121,CULLINAN AVENUE,168.389614022806,50.0
8116,51122,CULVER TERRACE,268.123699483459,50.0
8117,51123,CURACAO PLACE,256.841009757888,50.0
8118,51124,CURLEW PLACE,141.106006846211,30.0
8119,51125,CURRELL WAY,314.641007662464,50.0
8120,51126,CYCLADES PLACE,213.733703270695,30.0
8121,51128,DAGENHAM STREET,499.985017703193,30.0
8122,51129,DAIRY ROAD,234.267314662341,30.0
8123,51130,DALE CRESCENT,588.172023399911,50.0
8124,51131,DALGETY DRIVE,813.984084561121,50.0
8125,51132,DALMAHOY PLACE,155.661927111168,30.0
8126,51133,DALRY PLACE,159.915132381396,30.0
8127,51134,DALWHINNIE PARADE,921.282480600304,50.0
8128,51135,DAMIAN WAY,201.396088769333,30.0
8129,51136,DAMSON PLACE,104.169372832094,50.0
8130,51137,DANIEL AVENUE,128.164861862982,50.0
8131,51138,DAPHNE ROAD,179.998185569172,50.0
8132,51139,DARNELL CRESCENT,433.803221487311,50.0
8133,54404,DARNELL CRESCENT,44.8946911207046,50.0
8134,51140,DARREN CRESCENT,413.413850882715,50.0
8135,51141,DAVID AVENUE,811.920710670344,50.0
8136,51142,DAVIES AVENUE,419.813981841635,50.0
8137,51143,DAVITA PLACE,166.767993134534,50.0
8138,51144,DAWSON ROAD,464.074693110842,50.0
8139,51144,DAWSON ROAD,580.103248876558,45.0
8140,51144,DAWSON ROAD,376.071938998621,50.0
8141,54762,DAWSON ROAD,494.463954918763,50.0
8142,51145,DAYSPRING WAY,86.0000430532076,50.0
8143,51146,DE BLOGE PLACE,138.349411467055,30.0
8144,51147,DE QUINCEY TERRACE,116.793388325337,50.0
8145,54536,DE QUINCEY TERRACE,409.054132712046,50.0
8146,51148,DE THIERY PLACE,101.611888828818,50.0
8147,51149,DEBORAH PLACE,124.793359659994,30.0
8148,51150,DEERING PLACE,50.8819742302839,50.0
8149,51151,DEERYS ROAD,1296.44610067417,60.0
8150,51152,DELL WAY,71.4159806906644,50.0
8151,51153,DENNIS AVENUE,468.687039162127,50.0
8152,51154,DENNIS ROAD,116.735010944096,50.0
8153,51155,DEODAR PLACE,280.118006782497,50.0
8154,51156,DERRETT PLACE,83.6969363350055,50.0
8155,51157,DERRIMORE HEIGHTS,484.934221111093,50.0
8156,51158,DESFORD PLACE,155.005668704192,30.0
8157,51159,DESMOND PLACE,24.5949893465747,45.0
8158,51159,DESMOND PLACE,195.214392604049,50.0
8159,51160,DETRO STREET,134.43148485041,50.0
8160,51161,DEVERON ROAD,301.317037833026,50.0
8161,51162,DEVON ROAD,634.74897138705,50.0
8162,51163,DEWHURST PLACE,324.511924304725,50.0
8163,51164,DIANNE LOUISE DRIVE,295.554577640744,50.0
8164,51165,DILLIMORE AVENUE,62.9999603016152,30.0
8165,51166,DILLON CRESCENT,405.121573744399,50.0
8166,51167,DINGWALL PLACE,91.7998503985461,50.0
8167,51168,DIORELLA DRIVE,850.777990498594,50.0
8168,51169,DIOSMA PLACE,57.8817152978253,50.0
8169,51170,DISSMEYER DRIVE,551.471969321254,50.0
8170,51171,DIVERSEY LANE,269.063614143249,50.0
8171,51172,DOLPHIN STREET,102.877165556946,30.0
8172,51173,DOMAIN ROAD,152.506754653019,45.0
8173,51174,DOMAIN ROAD,444.984745462196,30.0
8174,51175,DON PLACE,71.8590198794927,30.0
8175,51176,DONCASTER STREET,269.313986878159,50.0
8176,51177,DONNELL AVENUE,560.378498190711,30.0
8177,51178,DORENDIA PLACE,132.162971416666,30.0
8178,51179,DORRINGTON PLACE,86.3599169125926,50.0
8179,51181,DOSINA PLACE,129.910003382941,50.0
8180,51182,DOUGHTY PLACE,148.224448561213,30.0
8181,51183,DOWLING PLACE,169.646970003508,50.0
8182,51184,DOWNSVIEW ROAD,248.785552241656,50.0
8183,51185,DR PICKERING AVENUE,388.45198837592,30.0
8184,51186,DRAKE STREET,602.343713413828,50.0
8185,51187,DREADON AVENUE,162.967832764917,50.0
8186,51188,DREADON ROAD,201.853048762446,30.0
8187,51189,DREIFUSS PLACE,152.479943966417,50.0
8188,51190,DRIVER ROAD,434.028978395641,30.0
8189,51191,FATAFEHI PLACE,127.940724805979,30.0
8190,51192,DRYDEN AVENUE,256.865844063984,50.0
8191,51193,DRYSDALE PLACE,112.829722353773,50.0
8192,51194,DUGGAN AVENUE,482.683589755018,30.0
8193,51195,FLAT BUSH SCHOOL RD SERVICE LANE (RP1285 LHS),77.5189484621901,50.0
8194,51196,DUNGARVON PLACE,214.59000187592,30.0
8195,51197,DUNNOTAR ROAD,194.314677022939,50.0
8196,51198,DUNSTALL PLACE,158.775016976529,50.0
8197,54636,DUNSTALL PLACE,70.1709752401228,50.0
8198,51199,DUNSTAN PLACE,292.183362065588,30.0
8199,51200,EAGLEN PLACE,68.7832904293092,50.0
8200,51201,EALING CRESCENT,605.783611170253,50.0
8201,51202,EARL RICHARDSON AVENUE,420.197820584426,50.0
8202,51203,EARLS COURT,86.8090009554011,50.0
8203,51204,EARLSWORTH ROAD,490.958990683254,50.0
8204,51205,EAST TAMAKI ROAD,600.944353964473,50.0
8205,51205,EAST TAMAKI ROAD,3952.14186791881,60.0
8206,54592,EAST TAMAKI ROAD,12.835631202478,60.0
8207,54497,EAST TAMAKI ROAD,2025.43029251857,60.0
8208,54763,EAST TAMAKI ROAD,557.561954754679,60.0
